total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttf,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,46,2,0,0,0,0,0,47,0,0,0,0,0,47,1,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,7277969952.0,0,False,False,0.2,1.0,10,6595061345.611346,7008000000.0,7008000000.0,6594945958.015905,6594945957.934498,0.9410761052527606,1.0,0.9410761052527606,1.2297085549161006,0.9979494084327898,0.9410596401278404,1.2295872168061484,0.941059640116224,1.2295872167205546,3212319.9279315034,1356937.2888512502,1855382.6390802532,0.0,1355849.6,5022578.0,0.0,4915200.0,13569372.888512501,18553826.390802532,0.0,13558496.0,37145777.27931503,5765333333333333.0,0.10889608869102683,0.8053692460536042,97.55420228655238,121666.66666666667,31633.333333333336,6550.563899563886,1006760
48,46,2,0,0,0,0,0,46,0,0,0,0,0,46,2,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,7277969952.0,0,False,False,0.2,1.0,10,6953929260.64738,7008000000.0,7008000000.0,6953788538.595425,6953788538.595425,0.9922844264622402,1.0,0.9922844264622402,2.1126317850867506,0.5753308164075858,0.9922643462607627,2.1115029782353028,0.9922643462607627,2.1115029782353028,2427714.3575122952,1357651.32321125,1070063.0343010454,0.0,1356561.024,5022578.0,0.0,4915200.0,13576513.232112499,10700630.343010454,0.0,13565610.24,29299721.575122952,5642666666666667.0,0.11126339496691871,0.6490663746852025,94.1727031698479,121666.66666666667,31633.333333333336,51370.69636967736,135337
48,46,2,0,0,0,0,0,45,0,0,0,0,0,45,3,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,7277969952.0,0,False,False,0.2,1.0,10,7002749643.652902,7008000000.0,7008000000.0,7002606006.389415,7002606006.389415,0.9992508053157679,1.0,0.9992508053157679,3.125405312739499,0.11703315686453557,0.9992303091309096,3.1136836654831024,0.9992303091309096,3.1136836654831024,1576122.543176654,1358367.6706087498,217754.87256790415,0.0,1357276.544,5022578.0,0.0,4915200.0,13583676.706087498,2177548.7256790414,0.0,13572765.44,20783803.43176654,5520000000000000.0,0.11373591485507246,0.4706477226396409,93.61181450911774,121666.66666666667,31633.333333333336,527984.9192592686,13226
48,45,3,0,0,0,0,0,47,0,0,0,0,0,47,1,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,7277969952.0,0,False,False,0.2,1.0,10,7007555004.06453,7008000000.0,7008000000.0,7007549883.986248,7007549883.986248,0.9999365017215369,1.0,0.9999365017215369,4.197238048946122,0.012566705852610322,0.9999357711167591,4.192269629076428,0.9999357711167591,4.192269629076428,1381731.6975258207,1358349.9867625001,23381.710763320647,0.0,1357261.824,5022578.0,0.0,4915200.0,13583499.867625002,233817.10763320647,0.0,13572618.24,18839894.97525821,5640000000000000.0,0.11131600177304965,0.41755086381334683,92.91680988643002,121666.66666666667,31633.333333333336,5681104.028716972,1174
48,45,3,0,0,0,0,0,46,0,0,0,0,0,46,2,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,7277969952.0,0,False,False,0.2,1.0,10,7007998254.8813,7008000000.0,7008000000.0,7007992907.003856,7007992907.003856,0.9999997509819206,1.0,0.9999997509819206,6.603769120817837,0.006040855798231135,0.9999989878715547,5.994764369378418,0.9999989878715547,5.994764369378418,1369194.193455918,1357956.90467125,11237.288784668139,0.0,1356848.768,5022578.0,0.0,4915200.0,13579569.0467125,112372.88784668139,0.0,13568487.68,18714519.93455918,5520000000000000.0,0.11373591485507246,0.4237889477934597,92.91692067684325,121666.66666666667,31633.333333333336,73345313.720325,4
48,45,3,0,0,0,0,0,45,0,0,0,0,0,45,3,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,7277969952.0,0,False,False,0.2,1.0,10,7008000000.0,7008000000.0,7008000000.0,7007994570.265601,7007994570.265601,1.0,1.0,1.0,13,0.005981842692361862,0.9999992252091325,6.110815506994558,0.9999992252091325,6.110815506994558,1369432.5128136242,1358302.9312,11129.581613624163,0.0,1357216.128,5022578.0,0.0,4915200.0,13583029.311999999,111295.81613624163,0.0,13572161.280000001,18716903.12813624,5400000000000000.0,0.11626337962962963,0.43326164648463517,92.91771826792954,121666.66666666667,31633.333333333336,0,0
48,47,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,5607349077.906738,7008000000.0,7008000000.0,5606967654.590347,5607349077.906738,0.8001354277834958,1.0,0.8001354277834958,0.6992641816420574,1.0000011962103603,0.8000810009404035,0.699145931271273,0.8001354277834958,0.6992641816420574,3187246.892481898,1343857.04370125,1843389.8487806476,0.0,1342773.888,4995306.0,0.0,4915200.0,13438570.437012501,18433898.487806477,0.0,13427738.88,36867774.92481898,6016000000000000.0,0.10379209607712765,0.7660358819152879,436.10709598599243,121666.66666666667,31633.333333333336,5467.7450983209965,1026845
48,46,2,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6936929427.906648,7008000000.0,7008000000.0,6936451008.137081,6936929427.906648,0.9898586512423869,1.0,0.9898586512423869,1.9939042817842056,0.9718702941982302,0.9897903835812045,1.9909905743019083,0.9898586512423869,1.9939042817842056,3163357.571938719,1358039.9424012501,1805317.629537469,0.0,1356944.64,4995306.0,0.0,4915200.0,13580399.4240125,18053176.29537469,0.0,13569446.399999999,36628881.71938719,5888000000000000.0,0.10604844599184783,0.7776172240019359,112.5909887531192,121666.66666666667,31633.333333333336,81620.0443885335,85081
48,45,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6997187504.824889,7008000000.0,7008000000.0,6996704012.952977,6997187504.824889,0.998457121122273,1.0,0.998457121122273,2.8116681664835284,0.9243988589556084,0.9983881297021943,2.7926699074524572,0.998457121122273,2.8116681664835284,3076138.2057439634,1358539.92893625,1717598.2768077133,0.0,1357442.56,4995306.0,0.0,4915200.0,13585399.289362501,17175982.768077135,0.0,13574425.600000001,35756688.05743963,5760000000000000.0,0.108405078125,0.7759697929131865,93.66426470410995,121666.66666666667,31633.333333333336,1865069.8086382684,3742
48,44,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6998909358.350882,7008000000.0,7008000000.0,6998430300.105462,6998909358.350882,0.9987028193993838,1.0,0.9987028193993838,2.8869995548405085,0.918186952691471,0.9986344606314872,2.864695774629771,0.9987028193993838,2.8869995548405085,3063024.4147424735,1357720.5974100002,1705303.8173324736,0.0,1356633.6,4995306.0,0.0,4915200.0,13577205.974100001,17053038.173324734,0.0,13566336.0,35625550.147424735,5632000000000000.0,0.11086882990056818,0.7906949162691925,93.02686773027281,121666.66666666667,31633.333333333336,42915597.1382999,133
48,43,5,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6998939003.749172,7008000000.0,7008000000.0,6998464110.771274,6998939003.749172,0.9987070496217426,1.0,0.9987070496217426,2.8884181424533524,0.9209778982459019,0.9986392852127959,2.8662328956078498,0.9987070496217426,2.8884181424533524,3068740.6564041013,1357997.9325575002,1710742.7238466009,0.0,1356920.32,4995306.0,0.0,4915200.0,13579979.325575002,17107427.23846601,0.0,13569203.200000001,35682712.56404101,5504000000000000.0,0.11344717478197675,0.8103813718214256,93.00484000903555,121666.66666666667,31633.333333333336,158894315.96582672,4
48,42,6,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6998955513.6242,7008000000.0,7008000000.0,6998475490.310364,6998955513.6242,0.9987094054829052,1.0,0.9987094054829052,2.8892101842626268,0.9206365825866933,0.9986409090054743,2.8667514651972823,0.9987094054829052,2.8892101842626268,3069254.444831156,1358595.5427525002,1710658.9020786562,0.0,1357506.304,4995306.0,0.0,4915200.0,13585955.427525003,17106589.02078656,0.0,13575063.04,35687850.44831156,5376000000000000.0,0.11614829799107143,0.8297956298435537,93.05431259719774,121666.66666666667,31633.333333333336,204382714.73637488,1
48,1,0,0,0,0,0,0,47,0,0,0,0,0,47,1,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6886388590.662375,7008000000.0,7008000000.0,6482672666.863211,6886336110.818811,0.9826467737817317,1.0,0.9826467737817317,1.7606197716778276,1.0000009866749542,0.9250389079428097,1.1251640951331257,0.9826392852195792,1.7604323978921321,3164999.8129542964,1332733.7025525,1832266.1104017966,0.0,1331640.96,4995306.0,0.0,4915200.0,13327337.025525,18322661.104017965,0.0,13316409.6,36645304.12954296,6016000000000000.0,0.10379209607712765,0.761413400298017,699.417048292576,121666.66666666667,31633.333333333336,1442.23826763415,3703623
48,1,0,0,0,0,0,0,46,0,0,0,0,0,46,2,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6971609558.92852,7008000000.0,7008000000.0,6242339094.994699,6971512162.1965,0.9948073000754167,1.0,0.9948073000754167,2.284606773662033,1.0000010300770161,0.8907447338748142,0.9615576207741062,0.9947934021399115,2.2834459644577683,3196142.7710256195,1348305.13380625,1847837.6372193692,0.0,1347229.312,4995306.0,0.0,4915200.0,13483051.3380625,18478376.37219369,0.0,13472293.12,36956733.7102562,5888000000000000.0,0.10604844599184783,0.7845773970417841,322.24084178806277,121666.66666666667,31633.333333333336,4819.630876172836,1328076
48,1,0,0,0,0,0,0,45,0,0,0,0,0,45,3,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6999341909.547031,7008000000.0,7008000000.0,6176484133.911333,6999231562.639247,0.9987645418874188,1.0,0.9987645418874188,2.908171974489528,0.7585621731111598,0.8813476218480784,0.9257235527866655,0.9987487960387054,2.902671889311659,2758790.5607782174,1353301.9074875,1405488.6532907174,0.0,1352218.88,4995306.0,0.0,4915200.0,13533019.074875,14054886.532907173,0.0,13522188.799999999,32583211.607782174,5760000000000000.0,0.108405078125,0.7071009463494395,205.24663832967568,121666.66666666667,31633.333333333336,21861.227747979163,316723
48,1,0,0,0,0,0,0,44,0,0,0,0,0,44,4,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,7006284778.36347,7008000000.0,7008000000.0,6172038688.771978,7006171659.4237385,0.9997552480541482,1.0,0.9997552480541482,3.6112738467389103,0.10401759983993002,0.8807132832151796,0.9234079146552023,0.9997391066529308,3.5835369955182315,1546975.5721418324,1354159.2075162502,192816.3646255822,0.0,1353074.432,4995306.0,0.0,4915200.0,13541592.075162502,1928163.6462558222,0.0,13530744.32,20465061.721418325,5632000000000000.0,0.11086882990056818,0.45421390539369505,177.50190900170892,121666.66666666667,31633.333333333336,182894.71016014612,38157
48,1,0,0,0,0,0,0,43,0,0,0,0,0,43,5,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,7007721805.812656,7008000000.0,7008000000.0,6169857751.107889,7007607031.933456,0.9999603033408471,1.0,0.9999603033408471,4.4012460416625405,0.03788282365015164,0.8804020763567193,0.9222763601309969,0.9999439257895913,4.251236833083019,1425356.3762559542,1355097.8150712498,70258.56118470439,0.0,1354011.008,4995306.0,0.0,4915200.0,13550978.150712498,702585.611847044,0.0,13540110.079999998,19248869.76255954,5504000000000000.0,0.11344717478197675,0.4371563808720826,171.7707121625821,121666.66666666667,31633.333333333336,424791.641944961,16123
48,1,0,0,0,0,0,0,42,0,0,0,0,0,42,6,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,7007962508.7541895,7008000000.0,7008000000.0,6156144248.502013,7007847912.766403,0.9999946502217736,1.0,0.9999946502217736,5.27166422116387,0.022669257322834365,0.8784452409392142,0.9152280331729458,0.9999782980545666,4.663501332828302,1396893.1718238913,1354855.6135725,42037.558251391485,0.0,1353767.68,4995306.0,0.0,4915200.0,13548556.135724999,420375.58251391485,0.0,13537676.799999999,18964237.718238913,5376000000000000.0,0.11614829799107143,0.4409467475408973,170.85252478789272,121666.66666666667,31633.333333333336,13154403.158890916,483
48,46,2,0,0,0,0,0,47,0,0,0,0,0,47,1,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6489462059.806657,7008000000.0,7008000000.0,6071458140.306464,6489405072.637778,0.926007714013507,1.0,0.926007714013507,1.1308135549734468,0.9995954522615648,0.8663610360026347,0.8740668997801759,0.925999582282788,1.1307658287586435,3214653.5542795844,1357937.1943375,1856716.3599420844,0.0,1356849.152,4995306.0,0.0,4915200.0,13579371.943375,18567163.599420846,0.0,13568491.52,37141841.542795844,5765333333333333.0,0.10830479590656801,0.8052839141158905,98.5128660194083,121666.66666666667,31633.333333333336,5163.877594888491,1256517
48,46,2,0,0,0,0,0,46,0,0,0,0,0,46,2,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6930997056.424872,7008000000.0,7008000000.0,6412519349.038384,6930926363.542806,0.9890121370469281,1.0,0.9890121370469281,1.9590867659875357,0.6878565200065431,0.915028445924427,1.0707264387049928,0.9890020495922953,1.9586882429837233,2636835.2851972976,1358664.0083812498,1278171.2768160477,0.0,1357571.328,4995306.0,0.0,4915200.0,13586640.083812498,12781712.768160477,0.0,13575713.28,31363658.851972975,5642666666666667.0,0.11065924799149338,0.694788047583286,94.42444807212702,121666.66666666667,31633.333333333336,35774.39840974257,193689
48,46,2,0,0,0,0,0,45,0,0,0,0,0,45,3,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6999326654.973296,7008000000.0,7008000000.0,6465077521.9807005,6999254151.132635,0.9987623651502991,1.0,0.9987623651502991,2.9074074701395825,0.13125411976342033,0.922528185214141,1.1108562705176823,0.9987520192826249,2.9037921249118424,1601752.0284679586,1357950.041845,243801.9866229585,0.0,1356864.0,4995306.0,0.0,4915200.0,13579500.418450002,2438019.866229585,0.0,13568640.0,21012826.284679584,5520000000000000.0,0.11311834239130435,0.4758339285479978,93.72346783649796,121666.66666666667,31633.333333333336,317523.906056429,21995
48,45,3,0,0,0,0,0,47,0,0,0,0,0,47,1,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,6992825506.3738365,7008000000.0,7008000000.0,6895305119.233348,6992812595.726246,0.9978346898364493,1.0,0.9978346898364493,2.664479885605961,0.20060957947624117,0.9839191094796443,1.7936899047562425,0.9978328475636766,2.664110539568178,1731120.7589829392,1358401.73463625,372719.0243466891,0.0,1357323.52,4995306.0,0.0,4915200.0,13584017.3463625,3727190.2434668913,0.0,13573235.2,22306513.589829393,5640000000000000.0,0.11071156914893618,0.49438195012919756,93.0558819849197,121666.66666666667,31633.333333333336,182579.53593394137,38246
48,45,3,0,0,0,0,0,46,0,0,0,0,0,46,2,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,7007627677.027836,7008000000.0,7008000000.0,6906388618.808939,7007614152.191125,0.9999468717220086,1.0,0.9999468717220086,4.2746742603361385,0.00716262993311428,0.985500659076618,1.8386517384439012,0.9999449418080943,4.259178054807752,1371258.2862541554,1357953.81279875,13304.473455405527,0.0,1356869.888,4995306.0,0.0,4915200.0,13579538.127987498,133044.73455405526,0.0,13568698.88,18707888.862541556,5520000000000000.0,0.11311834239130435,0.42363878764813306,93.04281361782903,121666.66666666667,31633.333333333336,7405415.040080269,913
48,45,3,0,0,0,0,0,45,0,0,0,0,0,45,3,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,7277969952.0,4.0,True,True,0.2,0.5,10,7007996493.878347,7008000000.0,7008000000.0,6906822558.298542,7007982910.699884,0.9999994996972528,1.0,0.9999994996972528,6.3007671123398605,0.0018516910094579998,0.9855625796658879,1.840510399200211,0.9999975614583169,5.612869816409771,1361776.8944229356,1358336.69825,3440.1961729355494,0.0,1357248.384,4995306.0,0.0,4915200.0,13583366.982499998,34401.96172935549,0.0,13572483.84,18613074.944229357,5400000000000000.0,0.11563208333333334,0.4308582163016055,93.03330674419766,121666.66666666667,31633.333333333336,96727670.4516707,8
