total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttr,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,6998954315.74962,7008000000.0,7008000000.0,6998954315.74962,6998954315.74962,0.9987092345533134,1.0,0.9987092345533134,2.889152669015107,0.9209224839238562,0.9987092345533134,2.889152669015107,0.9987092345533134,2.889152669015107,3219926.3912210604,1436756.2738062502,1783170.1174148105,0.0,1358586.752,4995306.0,0.0,4915200.0,14367562.738062501,17831701.174148105,0.0,13585867.520000001,37194569.912210606,4939230443974630.0,0.12641913696529833,0.9413047825492805,58.39169142863776,121666.66666666667,31633.333333333336,165605982.6391225,3
48,38,6,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,6998953260.945251,7008000000.0,7008000000.0,6998953260.945251,6998953260.945251,0.9987090840389914,1.0,0.9987090840389914,2.8891020295060073,0.9201330021645969,0.9987090840389914,2.8891020295060073,0.9987090840389914,2.8891020295060073,3217381.49577317,1436227.0228225,1781154.4729506702,0.0,1358038.144,4995306.0,0.0,4915200.0,14362270.228225,17811544.7295067,0.0,13580381.440000001,37169120.9577317,4800831168831169.0,0.1300635719193646,0.9677782776201298,58.38926103996372,121666.66666666667,31633.333333333336,0,0
48,43,1,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier.json,20,0,4.0,False,False,0.2,0.8,10,6580133901.853369,7008000000.0,7008000000.0,6580133218.777489,6580133711.863402,0.938946047638894,1.0,0.938946047638894,1.214286216517482,0.9999288856681311,0.9389459501680206,1.2142855231794256,0.9389460205284536,1.214286023673094,3855528.523433073,1666229.6125174998,2189298.910915573,0.0,1354972.544,5232250.0,0.0,4915200.0,16662296.125175,21892989.10915573,0.0,13549725.44,43787535.23433073,5867900826446281.0,0.11145915197685685,0.9327768253380941,147.9270843807938,121666.66666666667,31633.333333333336,8298.471635048849,792910
48,42,2,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier.json,20,0,4.0,False,False,0.2,0.8,10,6995213344.303504,7008000000.0,7008000000.0,6995212705.700159,6995213165.365686,0.9981754201346325,1.0,0.9981754201346325,2.7388371219790844,0.32493019199211054,0.9981753290097259,2.7388154325717866,0.998175394601268,2.738831044458503,2382785.4476558026,1670105.98847,712679.4591858027,0.0,1358751.36,5232250.0,0.0,4915200.0,16701059.8847,7126794.5918580275,0.0,13587513.600000001,29060104.476558026,5598148760330579.0,0.1168299161027258,0.648877551327387,62.69767588113321,121666.66666666667,31633.333333333336,181583.92678062775,38509
48,41,3,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier.json,20,0,4.0,False,False,0.2,0.8,10,7007719721.18898,7008000000.0,7008000000.0,7007719018.588255,7007719526.15634,0.999960005877423,1.0,0.999960005877423,4.398003826669624,0.011550003271104234,0.9999599056204702,4.396916502947844,0.9999599780474229,4.397701726974503,1695308.8210674813,1669977.3270162502,25331.494051231108,0.0,1358528.256,5232250.0,0.0,4915200.0,16699773.270162502,253314.94051231106,0.0,13585282.56,22185338.210674815,5334743801652892.0,0.12259843664795263,0.5198313882430731,58.45022311506976,121666.66666666667,31633.333333333336,5724595.402100282,1211
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier.json,20,0,4.0,False,False,0.2,0.8,10,7007994124.116444,7008000000.0,7008000000.0,7007993498.936591,7007993945.143248,0.9999991615462962,1.0,0.9999991615462962,6.076520912472781,0.0005102894182652086,0.9999990723368424,6.032609691174867,0.9999991360078835,6.063490220216126,1671583.0051227107,1670463.58904875,1119.4160739607128,0.0,1359195.264,5232250.0,0.0,4915200.0,16704635.8904875,11194.160739607127,0.0,13591952.64,21948080.051227108,5077685950413223.0,0.12880498250325523,0.5403071464433756,58.34889343193518,121666.66666666667,31633.333333333336,103404270.80815725,29
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier.json,20,0,4.0,False,False,0.2,0.8,10,7007999953.590413,7008000000.0,7008000000.0,7007999305.203581,7007999770.334478,0.9999999933776275,1.0,0.9999999933776275,8.178986391813716,0.00025228083422582624,0.9999999008566753,7.0037365216043606,0.9999999672280934,7.484498291115475,1670038.5559244056,1669485.37712125,553.1788031557751,0.0,1358094.08,5232250.0,0.0,4915200.0,16694853.7712125,5531.788031557751,0.0,13580940.8,21932635.559244055,4939230443974630.0,0.13241561765919488,0.5550620640205118,58.32821316046312,121666.66666666667,31633.333333333336,0,0
48,38,6,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier.json,20,0,4.0,False,False,0.2,0.8,10,7007999976.0,7008000000.0,7008000000.0,7007999284.6259775,7007999789.862362,0.9999999965753424,1.0,0.9999999965753424,8.46538284849473,0.0002669668450569709,0.9999998979203735,6.99106092753857,0.9999999700146064,7.523090245887971,1670341.6302035763,1669756.1769375,585.4532660763273,0.0,1358424.96,5232250.0,0.0,4915200.0,16697561.769375,5854.532660763272,0.0,13584249.6,21935666.302035764,4800831168831169.0,0.13623292030059728,0.5711424108300895,58.3410992178477,121666.66666666667,31633.333333333336,0,0
48,43,1,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,6013109027.581421,7008000000.0,7008000000.0,6013109005.065458,6013109010.694448,0.8580349639813671,1.0,0.8580349639813671,0.8478186030388004,0.999963525921704,0.858034960768473,0.8478185932100268,0.8580349615716965,0.8478185956672201,3838089.0030943174,1658786.94701375,2179302.056080567,0.0,1347958.656,5205946.0,0.0,4915200.0,16587869.4701375,21793020.56080567,0.0,13479586.559999999,43586836.03094317,5867900826446281.0,0.11089881530838741,0.9285014633022572,311.1072973630777,121666.66666666667,31633.333333333336,8284.552931856624,725832
48,42,2,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,6978827650.621664,7008000000.0,7008000000.0,6978827610.911979,6978827620.839399,0.9958372789129086,1.0,0.9958372789129086,2.380622686974159,0.36206719005333465,0.9958372732465723,2.380622095808704,0.9958372746631563,2.3806222435999804,2462734.8413458136,1669700.7563025,793034.0850433136,0.0,1358777.088,5205946.0,0.0,4915200.0,16697007.563025,7930340.850433135,0.0,13587770.879999999,29833294.413458135,5598148760330579.0,0.11624257908458521,0.6661419625194195,68.34126707271672,121666.66666666667,31633.333333333336,179207.65432942612,38932
48,41,3,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,7007184203.528201,7008000000.0,7008000000.0,7007184171.671156,7007184179.635417,0.9998835906861018,1.0,0.9998835906861018,3.934012270435437,0.02503449885099504,0.9998835861402905,3.9339953114641664,0.9998835872767433,3.9339995511448995,1723960.558827984,1669141.6101900002,54818.94863798379,0.0,1358064.0,5205946.0,0.0,4915200.0,16691416.101900002,548189.4863798379,0.0,13580640.0,22445551.58827984,5334743801652892.0,0.12198209964616796,0.5259285268142917,58.558119509192906,121666.66666666667,31633.333333333336,5812458.601775044,1191
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,7007747887.307701,7008000000.0,7008000000.0,7007747858.639721,7007747865.806714,0.9999640250153683,1.0,0.9999640250153683,4.4439993829193,0.013079758198037972,0.9999640209246177,4.443950001677274,0.999964021947305,4.443962346458046,1698040.4398604527,1669395.8937462498,28644.546114202738,0.0,1358374.272,5205946.0,0.0,4915200.0,16693958.937462498,286445.4611420274,0.0,13583742.72,22186350.398604527,5077685950413223.0,0.1281574434407552,0.5461727698224178,58.33881477719434,121666.66666666667,31633.333333333336,128488457.46869853,33
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,7007763657.616053,7008000000.0,7008000000.0,7007763625.264061,7007763633.352057,0.9999662753447564,1.0,0.9999662753447564,4.47205248128677,0.012655270667578392,0.9999662707283192,4.471993036469768,0.9999662718824283,4.472007896908012,1697617.6029051142,1669896.347075,27721.25583011426,0.0,1358879.232,5205946.0,0.0,4915200.0,16698963.47075,277212.5583011426,0.0,13588792.32,22182122.02905114,4939230443974630.0,0.1317499269129753,0.5613759643496469,58.34641050205827,121666.66666666667,31633.333333333336,47483276.375526816,2
48,38,6,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/3tier-singleport.json,20,0,4.0,False,True,0.2,0.8,10,7007762963.696678,7008000000.0,7008000000.0,7007762945.947291,7007762950.38464,0.9999661763265808,1.0,0.9999661763265808,4.47077922763559,0.012677338767383691,0.9999661737938487,4.4707467086836585,0.999966174427032,4.470754838196576,1697032.356966698,1669270.692795,27761.664171698092,0.0,1358079.488,5205946.0,0.0,4915200.0,16692706.92795,277616.6417169809,0.0,13580794.879999999,22176269.56966698,4800831168831169.0,0.13554803889478012,0.5774070361410489,58.33288758142338,121666.66666666667,31633.333333333336,0,0
