total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttr,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,42,2,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6979357010.970934,7008000000.0,7008000000.0,6979356938.338018,6979356956.496248,0.9959128154924278,1.0,0.9959128154924278,2.38857575651112,0.3500354057514045,0.9959128051281418,2.388574655228196,0.9959128077192135,2.388574930548686,2010193.9614148675,1358768.770645,651425.1907698675,0.0,1357686.656,5022578.0,0.0,4915200.0,13587687.70645,6514251.907698675,0.0,13576866.559999999,25124517.614148676,5598148760330579.0,0.11214818985319822,0.5610005800530262,67.86203465137343,121666.66666666667,31633.333333333336,180373.09916877342,38670
48,38,2,8,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6982045052.203683,7008000000.0,7008000000.0,6982044972.889342,6982044992.717927,0.996296383019932,1.0,0.996296383019932,2.431373933449079,0.32290434640910887,0.9962963717022464,2.4313726063137664,0.9962963745316676,2.431372938097198,1960126.2281759847,1359089.1937262502,601037.0344497345,0.0,1358004.224,5022578.0,0.0,4915200.0,13590891.937262502,6010370.344497345,0.0,13580042.239999998,24623840.281759847,5544960000000000.0,0.11322394570925669,0.5550950836831972,66.51304942889446,121666.66666666667,31633.333333333336,200792.57437151045,34748
48,34,2,12,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6981936101.890239,7008000000.0,7008000000.0,6981936018.583489,6981936039.410177,0.9962808364569404,1.0,0.9962808364569404,2.4295547239570565,0.3251757300676931,0.9962808245695618,2.4295533358452843,0.9962808275414066,2.4295536828728244,1963831.12652663,1358694.57829375,605136.5482328801,0.0,1357606.4,5022578.0,0.0,4915200.0,13586945.7829375,6051365.4823288005,0.0,13576064.0,24660889.2652663,5480296296296296.0,0.11455990991295416,0.5624898712577975,66.53932526056897,121666.66666666667,31633.333333333336,198935.64150137414,35078
48,30,2,16,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6982020287.525622,7008000000.0,7008000000.0,6982020211.331845,6982020230.380289,0.9962928492473776,1.0,0.9962928492473776,2.4309597528695943,0.32118793104926274,0.996292838374978,2.430958479164649,0.9962928410930778,2.4309587975905282,1957976.0766330613,1359879.91622875,598096.1604043114,0.0,1358789.248,5022578.0,0.0,4915200.0,13598799.1622875,5980961.604043114,0.0,13587892.479999999,24602338.766330615,5400000000000000.0,0.11626337962962963,0.5694985825539495,66.74395568273407,121666.66666666667,31633.333333333336,200328.31244414294,34836
48,26,2,20,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6981787737.287605,7008000000.0,7008000000.0,6981787666.871557,6981787684.475571,0.9962596657088478,1.0,0.9962596657088478,2.4270895811378086,0.32402477722455847,0.9962596556608957,2.427088414460189,0.996259658172884,2.4270887061293296,1962393.6646307972,1359226.5974424998,603167.0671882975,0.0,1358143.232,5022578.0,0.0,4915200.0,13592265.974425,6031670.671882975,0.0,13581432.32,24646514.64630797,5297632653061225.0,0.11850996305627465,0.5815454812647787,66.56977592382327,121666.66666666667,31633.333333333336,198811.94889105388,35095
48,22,2,24,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6982116334.646814,7008000000.0,7008000000.0,6982116261.4225645,6982116279.728626,0.996306554601429,1.0,0.996306554601429,2.4325683169149883,0.32164332761266773,0.9963065441527632,2.432567088308362,0.9963065467649296,2.432567395459683,1958871.319672409,1359915.6534974999,598955.6661749092,0.0,1358828.928,5022578.0,0.0,4915200.0,13599156.534975,5989556.661749092,0.0,13588289.280000001,24611291.19672409,5162666666666666.0,0.12160813210227275,0.5958958031231621,66.81468386853975,121666.66666666667,31633.333333333336,201909.45488182816,34563
48,18,2,28,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6981613631.499539,7008000000.0,7008000000.0,6981613556.577933,6981613575.308335,0.9962348218463954,1.0,0.9962348218463954,2.4242144698492276,0.3246630279461677,0.996234811155527,2.424213236712739,0.9962348138282442,2.4242135449965394,1964740.8768593725,1360101.6263700002,604639.2504893722,0.0,1359017.216,5022578.0,0.0,4915200.0,13601016.263700001,6046392.504893722,0.0,13590172.16,24669986.768593725,4976640000000000.0,0.12615384074395578,0.6196446490150413,66.77702909873125,121666.66666666667,31633.333333333336,198123.31778458232,35214
48,14,2,32,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6981847666.971373,7008000000.0,7008000000.0,6981847589.417915,6981847608.80628,0.9962682173189744,1.0,0.9962682173189744,2.4280836551665486,0.3233071568399527,0.9962682062525564,2.4280823672895315,0.996268209019161,2.4280826892584404,1961299.1781939075,1359408.9834524998,601890.1947414076,0.0,1358321.92,5022578.0,0.0,4915200.0,13594089.834524998,6018901.947414076,0.0,13583219.2,24635569.781939074,4704000000000000.0,0.1334656143707483,0.6546441800047585,66.86391837562076,121666.66666666667,31633.333333333336,200371.69398608658,34821
48,45,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7006162107.43511,7008000000.0,7008000000.0,7006162036.705883,7006162054.388191,0.9997377436408548,1.0,0.9997377436408548,3.5812739723119087,0.0396773868423898,0.9997377335482139,3.5812572592991234,0.9997377360713743,3.5812614374922527,1431146.532473095,1357361.6905662501,73784.84190684496,0.0,1356265.856,5022578.0,0.0,4915200.0,13573616.905662501,737848.4190684496,0.0,13562658.559999999,19334043.324730948,5760000000000000.0,0.10899691840277778,0.41957559298461256,93.56328031172241,121666.66666666667,31633.333333333336,1813420.8846350708,3842
48,41,3,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007416778.210085,7008000000.0,7008000000.0,7007416701.207313,7007416720.458004,0.9999167777126263,1.0,0.9999167777126263,4.079760351747675,0.012958604795216908,0.9999167667247878,4.0797030156325755,0.9999167694717471,4.079717348950124,1383644.1023829754,1359518.08447875,24126.01790422553,0.0,1358426.752,5022578.0,0.0,4915200.0,13595180.844787499,241260.1790422553,0.0,13584267.520000001,18859019.023829754,5334743801652892.0,0.11768554842417708,0.4418913945311339,58.54915517777131,121666.66666666667,31633.333333333336,5612773.5738035785,1225
