total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttr,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,16000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999880.932832,7008000000.0,7008000000.0,7007999803.870203,7007999823.1358595,0.9999999830098218,1.0,0.9999999830098218,7.769802067241959,0.0003141897028926742,0.9999999720134423,7.5530505151583,0.999999974762537,7.597954304612892,171285.70521787717,171209.2355175,76.46970037717207,0.0,170119.888,721778.0,0.0,614400.0,1712092.355175,764.6970037717208,0.0,1701198.8800000001,2434635.0521787717,634710743801652.9,0.14214703450520835,0.4794772807839053,10.798228408897744,121666.66666666667,31633.333333333336,0,0
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,32000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999904.151736,7008000000.0,7008000000.0,7007999828.975635,7007999847.769661,0.9999999863230217,1.0,0.9999999863230217,7.864009841254547,0.0003158376951059569,0.9999999755958383,7.612536106221808,0.9999999782776343,7.6630928794720665,341220.70136474556,341070.77681875,149.92454599556098,0.0,339979.456,1336178.0,0.0,1228800.0,3410707.7681875,1499.2454599556097,0.0,3399794.56,4748385.013647456,1269421487603305.8,0.1315735172526042,0.46757371960558447,17.585899460328793,121666.66666666667,31633.333333333336,0,0
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,64000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999936.712904,7008000000.0,7008000000.0,7007999860.069094,7007999879.230046,0.999999990969307,1.0,0.999999990969307,8.044278922773788,0.0003238420717022614,0.9999999800326903,7.6996804460715245,0.9999999827668445,7.763635194251507,681470.4227873676,681166.7675512499,303.65523611760176,0.0,680076.48,2564978.0,0.0,2457600.0,6811667.675512499,3036.5523611760177,0.0,6800764.8,9379682.227873676,2538842975206611.5,0.1262867586263021,0.46180889875191844,31.172158838532727,121666.66666666667,31633.333333333336,0,0
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007990250.396745,7008000000.0,7008000000.0,7007990177.580817,7007990195.784799,0.9999986087894899,1.0,0.9999986087894899,5.856607150044492,0.0006443405871078639,0.9999985983990892,5.853375628965989,0.9999986009966892,5.854181257745258,1360944.3620898125,1359744.5983712499,1199.7637185627818,0.0,1358655.616,5022578.0,0.0,4915200.0,13597445.983712498,11997.637185627818,0.0,13586556.16,18632021.620898128,5077685950413223.0,0.12364337931315106,0.45867403485690783,58.34001020837312,121666.66666666667,31633.333333333336,114693848.37281841,34
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,256000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007596344.596268,7008000000.0,7008000000.0,7007596263.797148,7007596283.996928,0.9999424007700154,1.0,0.9999424007700154,4.239583322404424,0.00523601460796964,0.9999423892404605,4.239496399003168,0.9999423921228493,4.239518128222931,2732668.9043804565,2713258.80655625,19410.097824206725,0.0,2712180.992,9937778.0,0.0,9830400.0,27132588.0655625,194100.97824206724,0.0,27121809.92,37264467.04380456,1.0155371900826446e+16,0.12232168965657553,0.45867925133263676,112.84194151139573,121666.66666666667,31633.333333333336,14821051.286117494,452
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,16000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999909.437015,7008000000.0,7008000000.0,7007999834.918902,7007999853.548431,0.9999999870771996,1.0,0.9999999870771996,7.888643364040957,0.000316815772758298,0.9999999764439073,7.627896744481222,0.9999999791022305,7.679900065041184,171138.9269286084,171061.86476625,77.06216235838885,0.0,169983.856,721778.0,0.0,614400.0,1710618.6476625,770.6216235838884,0.0,1699838.56,2433167.269286084,617403805496828.8,0.1461316713579334,0.49262072237473875,10.789608280183314,121666.66666666667,31633.333333333336,0,0
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,32000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999910.990133,7008000000.0,7008000000.0,7007999835.110148,7007999854.080145,0.9999999872988203,1.0,0.9999999872988203,7.896155940651558,0.0003173412221400035,0.999999976471197,7.62840016616519,0.9999999791781029,7.681479704194803,341511.28769745433,341360.557485,150.73021245434137,0.0,340272.352,1336178.0,0.0,1228800.0,3413605.57485,1507.3021245434138,0.0,3402723.52,4751290.876974544,1234807610993657.5,0.13526175941335197,0.4809748128648913,17.585368861760493,121666.66666666667,31633.333333333336,0,0
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,64000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999928.836322,7008000000.0,7008000000.0,7007999851.902022,7007999871.135598,0.9999999898453655,1.0,0.9999999898453655,7.993335705147661,0.0003227918319604348,0.9999999788672977,7.67504496582949,0.9999999816118148,7.735461130899995,681435.5782924093,681132.918755,302.65953740930564,0.0,680053.632,2564978.0,0.0,2457600.0,6811329.18755,3026.5953740930563,0.0,6800536.32,9379333.782924093,2469615221987315.0,0.12982680344106126,0.47473659557461767,31.182933510497783,121666.66666666667,31633.333333333336,0,0
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999634.694406,7008000000.0,7008000000.0,7007999552.043988,7007999572.7065935,0.9999999478730601,1.0,0.9999999478730601,7.282937769684955,0.0003474046044485963,0.9999999360793362,7.194358723889704,0.9999999390277673,7.214867901506636,1360223.5551499932,1359576.7452562498,646.8098937434796,0.0,1358486.784,5022578.0,0.0,4915200.0,13595767.452562498,6468.098937434796,0.0,13584867.84,18624813.551499933,4939230443974630.0,0.1271093254549159,0.47134907357431444,58.33066846384019,121666.66666666667,31633.333333333336,147194678.19799492,1
48,39,5,4,0,0,0,0,8,0,0,0,0,0,8,0,0,256000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007983612.745843,7008000000.0,7008000000.0,7007983534.652629,7007983554.175934,0.9999976616361077,1.0,0.9999976616361077,5.631087903730743,0.000606646912384398,0.9999976504926696,5.629023195659703,0.9999976532785294,5.62953845320636,2715505.027144842,2713256.166435,2248.860709841881,0.0,2712169.472,9937778.0,0.0,9830400.0,27132561.66435,22488.60709841881,0.0,27121694.72,37092828.27144842,9878460887949260.0,0.12575058646184323,0.4693649736050732,112.69469392874136,121666.66666666667,31633.333333333336,111953417.71984674,29
