total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttr,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,1,0,0,0,0,0,0,47,0,0,0,0,0,47,1,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6893613650.138908,7008000000.0,7008000000.0,7007847653.055054,6893613584.907789,0.983677746880552,1.0,0.983677746880552,1.7872198915501052,1.0000010985454328,0.9999782609952987,4.662760343536091,0.9836777375724585,1.787219643885002,3169068.344510677,1333404.26397625,1835664.0805344267,0.0,1332313.856,5022578.0,0.0,4915200.0,13334042.6397625,18356640.80534427,0.0,13323138.559999999,36713261.44510677,6016000000000000.0,0.10435875166223403,0.7628254123401506,666.9073508069092,121666.66666666667,31633.333333333336,1422.7609498327058,3959440
48,1,0,0,0,0,0,0,46,0,0,0,0,0,46,2,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6976082408.04575,7008000000.0,7008000000.0,7007783560.222455,6976082340.800705,0.9954455490932862,1.0,0.9954455490932862,2.341563974905858,1.0000008328770253,0.9999691153285467,4.510257014264181,0.9954455394978174,2.3415630599207535,3201559.0075238203,1349649.83255625,1851909.1749675702,0.0,1348557.696,5022578.0,0.0,4915200.0,13496498.3255625,18519091.749675702,0.0,13485576.96,37038168.0752382,5888000000000000.0,0.10662742017663043,0.786306217629887,304.0884506899716,121666.66666666667,31633.333333333336,4529.144437564646,1480314
48,1,0,0,0,0,0,0,45,0,0,0,0,0,45,3,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7000702250.59566,7008000000.0,7008000000.0,7007763113.464594,7000702180.629189,0.9989586544799743,1.0,0.9989586544799743,2.9824051470090276,0.6169856123040075,0.9999661976975733,4.471053716966707,0.9989586444961741,2.982400983272323,2498007.358789273,1353210.2610387502,1144797.097750523,0.0,1352134.144,5022578.0,0.0,4915200.0,13532102.610387502,11447970.97750523,0.0,13521341.440000001,30002651.58789273,5760000000000000.0,0.10899691840277778,0.6510992098066999,200.045064574205,121666.66666666667,31633.333333333336,12513.268609738729,548659
48,1,0,0,0,0,0,0,44,0,0,0,0,0,44,4,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7006640308.476265,7008000000.0,7008000000.0,7007758665.088935,7006640238.950932,0.9998059800907912,1.0,0.9998059800907912,3.712153702977709,0.08118905543427596,0.9999655629407727,4.46297394246425,0.9998059701699389,3.7121314966933006,1505385.1273014264,1354626.4490687498,150758.6782326766,0.0,1353534.464,5022578.0,0.0,4915200.0,13546264.490687497,1507586.782326766,0.0,13535344.639999999,20076429.273014262,5632000000000000.0,0.11147412109375,0.4455883627710907,175.96929880940127,121666.66666666667,31633.333333333336,106548.4631637377,65440
48,1,0,0,0,0,0,0,43,0,0,0,0,0,43,5,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007794670.064776,7008000000.0,7008000000.0,7007758612.681412,7007794601.136181,0.9999707006370971,1.0,0.9999707006370971,4.533141823017283,0.017165488516861033,0.9999655554625302,4.4628796426916715,0.9999706908013957,4.532996056228039,1387320.382872763,1355432.2260625,31888.156810263117,0.0,1354341.888,5022578.0,0.0,4915200.0,13554322.260625,318881.5681026312,0.0,13543418.88,18895781.828727633,5504000000000000.0,0.11406654251453488,0.42913748702597276,171.39182369121087,121666.66666666667,31633.333333333336,1673550.475343462,3927
48,15,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6889303417.183231,7008000000.0,7008000000.0,7007961465.277969,6889303359.080579,0.9830627022236346,1.0,0.9830627022236346,1.7711558770292175,0.9915986085976989,0.9999945013239111,5.259741862596116,0.983062693932731,1.7711556644396524,3197145.7048847945,1355246.7638787501,1841898.9410060442,0.0,1354155.008,5022578.0,0.0,4915200.0,13552467.6387875,18418989.410060443,0.0,13541550.079999998,36994035.04884794,5760000000000000.0,0.10899691840277778,0.8028219411642349,162.8615064697605,121666.66666666667,31633.333333333336,21911.11784396964,315423
48,14,2,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7006469257.781133,7008000000.0,7008000000.0,7007999815.556314,7006469198.683093,0.9997815721719653,1.0,0.9997815721719653,3.6606920326704695,0.07887921432995493,0.9999999736809809,7.579730301158003,0.9997815637390258,3.6606752659955912,1504601.1783396937,1357875.337875,146725.84046469373,0.0,1356782.976,5022578.0,0.0,4915200.0,13578753.37875,1467258.4046469373,0.0,13567829.76,20068589.783396937,5376000000000000.0,0.11678241257440478,0.4666245764368707,94.12857432922685,121666.66666666667,31633.333333333336,996529.5961931954,6949
48,13,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007985499.366607,7008000000.0,7008000000.0,7007999865.979639,7007985439.605728,0.9999979308456916,1.0,0.9999979308456916,5.684207120349872,0.0012409070071799227,0.9999999808760901,7.718423311095128,0.999997922318169,5.68242095803467,1360363.816661026,1358055.3410487499,2308.4756122762856,0.0,1356970.752,5022578.0,0.0,4915200.0,13580553.4104875,23084.756122762854,0.0,13569707.520000001,18626216.166610263,4992000000000000.0,0.1257656750801282,0.46640164680013674,92.9015567929955,121666.66666666667,31633.333333333336,51785192.80408187,52
48,12,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999913.565315,7008000000.0,7008000000.0,7007999834.910151,7007999854.573941,0.9999999876662836,1.0,0.9999999876662836,7.908906042560278,0.00032565843745115114,0.9999999764426585,7.627873721843379,0.9999999792485647,7.68295185836906,1359256.4175031907,1358650.3970475001,606.0204556905278,0.0,1357560.832,5022578.0,0.0,4915200.0,13586503.970475001,6060.204556905278,0.0,13575608.32,18615142.175031908,4608000000000000.0,0.1362461480034722,0.5049680494529055,92.88476414165926,121666.66666666667,31633.333333333336,0,0
48,11,5,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999869.776588,7008000000.0,7008000000.0,7007999790.103048,7007999810.021434,0.9999999814178921,1.0,0.9999999814178921,7.730905023563039,0.0003255025878576387,0.9999999700489509,7.523587961121551,0.9999999728911864,7.566889488011711,1359053.4413830228,1358447.7769024998,605.6644805229042,0.0,1357360.896,5022578.0,0.0,4915200.0,13584477.769024998,6056.6448052290425,0.0,13573608.959999999,18613112.41383023,4224000000000000.0,0.14863216145833333,0.5508141694433661,92.88547768744859,121666.66666666667,31633.333333333336,0,0
