total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttr,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,44,4,0,0,0,0,0,8,0,0,0,2,0.0,8,0,0,128000000000000,True,True,0.02,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999931.62809,7008000000.0,7008000000.0,7007999855.097561,7007999874.230193,0.9999999902437343,1.0,0.9999999902437343,8.010716381418842,0.0003146852876655873,0.9999999793232821,7.684518397585142,0.9999999820533951,7.746017698961902,77118.03359265726,76935.76989750001,182.26369515725324,0.0,75836.416,5022578.0,0.0,4915200.0,769357.6989750001,1822.6369515725323,0.0,758364.1599999999,5793758.335926573,5632000000000000.0,0.11147412109375,0.1285901619301885,92.87265693621458,2190000.0,569400.0,0,0
48,44,4,0,0,0,0,0,8,0,0,0,2,0.0,8,0,0,128000000000000,True,True,0.066,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999848.520041,7008000000.0,7008000000.0,7007999768.144527,7007999788.238407,0.9999999783847091,1.0,0.9999999783847091,7.665238915518129,0.0003354926553070131,0.9999999669156003,7.480376741474953,0.9999999697828778,7.519746898400957,250769.3578919313,250516.80754,252.55035193128927,0.0,249430.016,5022578.0,0.0,4915200.0,2505168.0754,2525.503519312893,0.0,2494300.16,7530271.578919313,5632000000000000.0,0.11147412109375,0.16713138269973618,92.88587556134287,663636.3636363636,172545.45454545453,0,0
48,44,4,0,0,0,0,0,8,0,0,0,2,0.0,8,0,0,128000000000000,True,True,0.2,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999521.327692,7008000000.0,7008000000.0,7007999440.453832,7007999460.672297,0.9999999316963031,1.0,0.9999999316963031,7.165555789601039,0.00033651871356329716,0.9999999201560833,7.097758167115522,0.9999999230411382,7.113741363797573,756442.9756948759,756019.5418225,423.4338723759528,0.0,754930.944,5022578.0,0.0,4915200.0,7560195.418225,4234.338723759528,0.0,7549309.44,12587007.75694876,5632000000000000.0,0.11147412109375,0.2793636309692108,92.90151027860792,219000.0,56940.0,139654420.94936964,2
48,44,4,0,0,0,0,0,8,0,0,0,2,0.0,8,0,0,128000000000000,True,True,0.66,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7006969043.633135,7008000000.0,7008000000.0,7006968968.550511,7006968987.321167,0.9998528886462806,1.0,0.9998528886462806,3.832353808119594,0.022321246780468058,0.9998528779324359,3.832322180416561,0.9998528806108972,3.832330087126551,2549514.7105487394,2482882.653805,66632.0567437398,0.0,2481801.856,5022578.0,0.0,4915200.0,24828826.538049996,666320.567437398,0.0,24818018.560000002,30517725.105487395,5632000000000000.0,0.11147412109375,0.6773287709847168,93.17907994736208,66363.63636363637,17254.545454545452,3096296.419359088,2238
48,44,4,0,0,0,0,0,8,0,0,0,2,0.0,8,0,0,128000000000000,True,True,2.0,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6175697721.392466,7008000000.0,7008000000.0,6175697650.634798,6175697668.324215,0.8812354054498381,1.0,0.8812354054498381,0.925313009550356,0.9675610357655664,0.881235395353139,0.9253129726290786,0.8812353978773138,0.9253129818593976,14853687.796794198,7302300.8986425,7551386.8981516985,0.0,7301208.832,5022578.0,0.0,4915200.0,73023008.986425,75513868.98151699,0.0,73012088.32000001,153559455.967942,5632000000000000.0,0.11147412109375,3.408191050424849,203.2935622660031,21900.0,5694.0,20051.3298583753,307976
48,42,4,0,2,1,1,0,8,0,0,0,2,0.47,8,0,0,128000000000000,True,True,0.02,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999931.4946375,7007991429.895948,7008000000.0,7007999854.027797,7007991371.795816,0.9999999902246914,0.9999987770970246,0.999998767321728,5.90915025910774,0.000590301376050043,0.9999999791706331,7.681323930095581,0.9999987688064806,5.9096736791696145,41153.26336048252,40832.676305,320.58705548251476,1234.928,38510.848,5022578.0,204800.0,4710400.0,408326.76305,3205.8705548251473,12349.28,385108.48,5434110.6336048255,5376000000000000.0,0.11678241257440478,0.12635115870546934,92.89591303264314,181933.22981366457,1074339.6226415094,0,0
48,42,4,0,2,1,1,0,8,0,0,0,2,0.47,8,0,0,128000000000000,True,True,0.066,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999893.068729,7007924094.342135,7008000000.0,7007999814.14849,7007924035.151954,0.9999999847415424,0.9999891687132042,0.9999891534549119,4.964708574084302,0.0028077792095522135,0.9999999734800927,7.576427998823382,0.9999891602671167,4.964981419710975,133543.6784082387,131763.48662125,1780.1917869886906,4059.056,126614.784,5022578.0,204800.0,4710400.0,1317634.8662124998,17801.917869886907,40590.56,1266147.84,6358014.784082387,5376000000000000.0,0.11678241257440478,0.1478333050614394,92.90198125049865,55131.28176171654,325557.46140651795,0,0
48,42,4,0,2,1,1,0,8,0,0,0,2,0.47,8,0,0,128000000000000,True,True,0.2,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999908.685965,7007312875.9197235,7008000000.0,7007999830.216076,7007312817.067305,0.9999999869700292,0.9999019514725633,0.9999019384438701,4.008501219255581,0.021831203151349836,0.9999999757728418,7.615697525363596,0.9999019430746725,4.00852172861215,416987.8944833893,397348.4085875,19639.48589588931,12298.32,383956.608,5022578.0,204800.0,4710400.0,3973484.085875,196394.8589588931,122983.2,3839566.08,9192456.944833893,5376000000000000.0,0.11678241257440478,0.213738303218794,92.91079761029329,18193.32298136646,107433.96226415096,0,0
48,42,4,0,2,1,1,0,8,0,0,0,2,0.47,8,0,0,128000000000000,True,True,0.66,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007960992.117005,7000312325.6938095,7008000000.0,7007971698.115878,7000273440.952802,0.9999944338066503,0.998903014511103,0.9988974544237866,2.957603448945058,0.21796663140443034,0.9999959614891378,5.393778744682096,0.9988974658893838,2.9576079652857583,1699426.9288141232,1305414.6534524998,394012.2753616233,40259.072,1264063.744,5022578.0,204800.0,4710400.0,13054146.534524998,3940122.7536162334,402590.72,12640637.44,22016847.288141232,5376000000000000.0,0.11678241257440478,0.511924462614891,92.96309272003458,5513.128176171655,32555.746140651794,49641435.28991807,99
48,42,4,0,2,1,1,0,8,0,0,0,2,0.47,8,0,0,128000000000000,True,True,2.0,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6995481892.745341,6940757274.673945,7008000000.0,6998868326.180015,6928346016.046427,0.9982137404031595,0.9904048622537023,0.988635742063744,1.9444589175906575,0.9033058838293835,0.998696964352171,2.885043702903195,0.9886338493216933,1.944386590916364,7928711.573508432,3927387.1904025003,4001324.3831059313,118978.72,3807318.144,5022578.0,204800.0,4710400.0,39273871.904025,40013243.831059314,1189787.2,38073181.44,84309693.73508433,5376000000000000.0,0.11678241257440478,1.960325840194483,95.7534968847317,1819.332298136646,10743.396226415094,375933.9224643098,18594
